timestamp,src,dst,l3,l4,sport,dport,length,apps
1756455531.2678,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.272628,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.272856,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.27741,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.277816,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.277816,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.278026,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.28088,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.281144,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.281827,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.282749,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.282749,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.282879,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.284647,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.284802,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.292641,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.298163,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.298163,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.298402,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.298867,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.298867,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.299039,192.168.160.94,142.250.151.102,IPv4,UDP,60599,443,1292,https
1756455531.299059,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.305532,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.305532,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.305532,35.190.80.1,192.168.160.94,IPv4,TCP,443,61216,93,https
1756455531.305778,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.307058,142.250.151.102,192.168.160.94,IPv4,ICMP,,,590,
1756455531.311705,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.311705,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.311705,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.311899,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.312,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.312106,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.312271,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.312348,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.316151,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.316151,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1036,https
1756455531.316151,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,85,https
1756455531.316519,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.316806,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.316806,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,940,https
1756455531.31694,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.317472,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1514,https
1756455531.319558,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,85,https
1756455531.321924,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1514,https
1756455531.321924,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1111,https
1756455531.321924,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,93,https
1756455531.322206,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.322417,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.322716,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,93,https
1756455531.332512,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.332512,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.332512,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,94,https
1756455531.338234,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.338234,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.338234,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,227,https
1756455531.359714,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,176,https
1756455531.359711,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.359789,192.168.160.94,35.190.80.1,IPv4,TCP,61216,443,54,https
1756455531.36006,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,175,https
1756455531.360695,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,178,https
1756455531.360875,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,176,https
1756455531.361179,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,176,https
1756455531.369136,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.369136,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.369136,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,760,https
1756455531.375078,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.375078,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.375078,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,596,https
1756455531.375638,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.375638,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.375638,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,607,https
1756455531.396463,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,60,https
1756455531.397422,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,179,https
1756455531.397422,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1454,https
1756455531.397422,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,544,https
1756455531.397586,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,154,https
1756455531.397738,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.397823,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1454,https
1756455531.397823,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1514,https
1756455531.397823,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,741,https
1756455531.398098,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.398286,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.398315,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,1514,https
1756455531.398315,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,68,https
1756455531.398315,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.398341,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.398499,192.168.160.94,142.250.117.132,IPv4,TCP,56818,443,54,https
1756455531.398571,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.398571,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.398571,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.398571,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.398571,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,60,https
1756455531.398818,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.398818,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,66,https
1756455531.398818,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,68,https
1756455531.398818,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.398969,192.168.160.94,142.250.117.132,IPv4,TCP,56818,443,66,https
1756455531.400011,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.400011,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.400091,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.400091,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.400091,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.400696,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.400696,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.400696,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.400696,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,741,https
1756455531.400886,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,66,https
1756455531.400953,192.168.160.94,142.250.129.139,IPv4,UDP,63838,443,1292,https
1756455531.402304,192.168.160.94,142.250.117.132,IPv4,TCP,56818,443,128,https
1756455531.402748,192.168.160.94,142.250.117.132,IPv4,TCP,56818,443,146,https
1756455531.403124,192.168.160.94,142.250.117.132,IPv4,TCP,56818,443,1514,https
1756455531.403124,192.168.160.94,142.250.117.132,IPv4,TCP,56818,443,96,https
1756455531.406246,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,60,https
1756455531.407687,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,60,https
1756455531.407687,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,60,https
1756455531.40786,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,60,https
1756455531.412488,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.412488,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.412488,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.412488,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,263,https
1756455531.415601,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.415601,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.41572,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.41572,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.423619,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455531.423619,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455531.424896,fe80::5e35:48ff:fe3f:2d3e,ff02::b,IPv6,UDP,37810,37809,784,
1756455531.444774,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.444774,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.444774,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,248,https
1756455531.446509,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.446509,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.446509,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,210,https
1756455531.451044,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.453333,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.453333,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.453333,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.453462,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.453462,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.466331,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.466331,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.466331,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,211,https
1756455531.476111,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.476111,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.476111,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,282,https
1756455531.476247,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.476247,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.476389,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.478823,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.479561,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.479561,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.508769,192.168.160.94,142.250.117.132,IPv4,UDP,54287,443,1292,https
1756455531.514451,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.514451,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.514451,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,207,https
1756455531.522273,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.522273,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.522422,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.538947,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.538947,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.538947,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455531.538947,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,294,https
1756455531.545791,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.548752,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.548752,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.548893,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.562194,35.190.80.1,192.168.160.94,IPv4,TCP,443,61216,135,https
1756455531.563212,192.168.160.94,35.190.80.1,IPv4,TCP,61216,443,93,https
1756455531.563397,192.168.160.94,35.190.80.1,IPv4,TCP,61216,443,89,https
1756455531.56365,192.168.160.94,35.190.80.1,IPv4,TCP,61216,443,204,https
1756455531.564011,192.168.160.94,35.190.80.1,IPv4,TCP,61216,443,1514,https
1756455531.564011,192.168.160.94,35.190.80.1,IPv4,TCP,61216,443,977,https
1756455531.581474,35.190.80.1,192.168.160.94,IPv4,TCP,443,61216,60,https
1756455531.587846,35.190.80.1,192.168.160.94,IPv4,TCP,443,61216,60,https
1756455531.629053,35.190.80.1,192.168.160.94,IPv4,TCP,443,61216,60,https
1756455531.722003,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,182,https
1756455531.723612,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1454,https
1756455531.723836,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.729711,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,223,https
1756455531.730738,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,93,https
1756455531.730914,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.731061,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,93,https
1756455531.737263,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,182,https
1756455531.737561,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,164,https
1756455531.737561,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1399,https
1756455531.737729,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.737981,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.737981,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.738091,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.738376,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.738376,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.738481,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.740241,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.740498,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.74084,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.74084,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1514,https
1756455531.741006,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1342,https
1756455531.741075,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.741204,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.744261,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.744455,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.744699,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.748258,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.748449,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.752697,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.753286,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.753286,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1334,https
1756455531.753439,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.755883,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.756048,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.756356,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.757672,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,1514,https
1756455531.757965,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,392,https
1756455531.758066,192.168.160.94,142.251.30.101,IPv4,TCP,52709,443,54,https
1756455531.760437,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.760702,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.760885,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455531.767742,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,1065,https
1756455531.768228,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.768228,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.768428,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.768601,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.768601,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.768679,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.768681,192.168.160.94,142.250.117.132,IPv4,TCP,56818,443,85,https
1756455531.769333,142.251.30.101,192.168.160.94,IPv4,TCP,443,52709,237,https
1756455531.769861,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,93,https
1756455531.776551,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.776768,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.776942,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.776942,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1514,https
1756455531.77714,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.777223,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1394,https
1756455531.77723,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.777308,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455531.782659,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.782659,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,370,https
1756455531.782914,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,959,https
1756455531.782992,192.168.160.94,142.250.117.132,IPv4,TCP,56818,443,54,https
1756455531.783899,192.168.160.94,142.250.117.132,IPv4,TCP,56818,443,93,https
1756455531.786371,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455531.787068,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,60,https
1756455531.787068,142.250.117.132,192.168.160.94,IPv4,TCP,443,56818,60,https
1756455531.792711,142.250.129.102,192.168.160.94,IPv4,TCP,443,61193,1514,https
1756455531.796615,142.250.129.102,192.168.160.94,IPv4,TCP,443,61193,1514,https
1756455531.796615,142.250.129.102,192.168.160.94,IPv4,TCP,443,61193,1334,https
1756455531.7969,192.168.160.94,142.250.129.102,IPv4,TCP,61193,443,54,https
